# Wo,Ar,sample_sigma,prediction,abs_error,rel_error,mse
1.665952926192441730e+00,1.399782527227817042e+01,7.621325658437003270e+00,6.937883853912353516e+00,6.834418760502237733e-01,8.825680756779077929e-02,5.283390218563839280e-01,4.083644493692003330e+00,9.830068493800114382e+00,8.000000000000000444e-01
4.634590315456590837e+00,1.978034607679515489e+01,4.051503047404358071e+00,3.509582042694091797e+00,5.419210017300337690e-01,1.327566006440096535e-01,3.242134312923901640e-01,9.909882683701944917e-01,3.277316223212838331e+00,8.000000000000000444e-01
2.783996150624550303e+00,4.706359132400956824e+00,1.132049608277212460e+00,1.207944512367248535e+00,-7.589491005050041927e-02,1.085050554380559557e-01,1.651977563235376006e-02,3.335712518664759596e+00,8.815344817754075635e+00,8.000000000000000444e-01
4.050601104229464511e+00,4.992767103827489450e+00,5.069853426769144189e-01,8.371820449829101562e-01,-3.301967715963952665e-01,1.353729524259809081e+00,1.236979128266514627e-01,5.150509945675977086e+00,9.073006800325625676e+00,8.000000000000000444e-01
1.962474926951862875e+00,1.271242621662801753e+01,4.732971371020724405e+00,5.883547306060791016e+00,-1.150575684700558599e+00,2.444667484673498647e-01,1.330291233514819371e+00,9.402644000594561291e+00,3.609111736576555707e+00,8.000000000000000444e-01
4.600717708261038652e+00,1.680555544726638928e+01,3.345378208648073670e+00,3.267079830169677734e+00,7.829806555401080947e-02,3.570214230821557727e-02,2.648277381344891698e-02,1.429949583114211054e+00,6.986210422043013235e-01,8.000000000000000444e-01
1.581702319457815697e+00,9.287514158897518968e+00,4.303771846776726306e+00,4.988112449645996094e+00,-6.843408651297068213e-01,1.611333263974857322e-01,4.813530602007906611e-01,8.283632115527028716e+00,4.005893373907031929e+00,8.000000000000000444e-01
4.929909774717620152e+00,9.294540865073095404e+00,1.738949996060725312e+00,1.253674268722534180e+00,4.852757377690041229e-01,2.771475946336646734e-01,2.662651902675587934e-01,5.872104855292150649e-01,5.913558250419632678e-01,8.000000000000000444e-01
4.352808159095855167e+00,1.227050692915131691e+01,1.509439920281847147e+00,2.130670547485351562e+00,-6.212308060174387414e-01,4.743852890254119936e-01,4.356630999554754746e-01,8.738270390010830724e+00,9.341665924220341921e+00,8.000000000000000444e-01
5.062065223201688724e+00,5.577194945282103689e+00,2.424128120122140684e-01,2.706349492073059082e-01,-2.822214553042885071e-02,-6.371882027133727311e-01,2.625529644203134991e-02,7.178945631632147162e+00,8.576204690862249791e+00,8.000000000000000444e-01
1.979361444457408803e+00,1.300356109704128826e+01,6.298127051858081416e+00,6.711186885833740234e+00,-4.130596432407955265e-01,6.540167515334546766e-02,1.773577511709343857e-01,1.352348666760099016e+00,1.429602712704388878e+00,8.000000000000000444e-01
2.013536269225420838e+00,9.433070897812189770e+00,4.089291221560126921e+00,4.815856456756591797e+00,-7.265654497731860451e-01,1.790651125504045538e-01,5.326214695881327232e-01,3.071825572017610195e+00,4.073729852763478654e+00,8.000000000000000444e-01
1.087827848966435695e+00,1.111337835015688569e+01,9.634752599667304906e+00,6.710257053375244141e+00,2.924495063494438440e+00,3.031883453782669435e-01,8.595697392707972284e+00,2.865980456004349808e+00,9.467678519847273932e+00,8.000000000000000444e-01
2.127989629982619757e+00,3.472877557399047355e+00,1.434439155676668243e+00,1.627049088478088379e+00,-1.926099879357165423e-01,1.335553899301160086e-01,4.729447253774781562e-02,1.014288153320095587e+00,1.774209063364154404e-01,8.000000000000000444e-01
4.619655867002362193e+00,1.279276699679198970e+01,2.473172002116393209e+00,2.076004505157470703e+00,3.971675237810128878e-01,1.594331180610847887e-01,1.784413713233937437e-01,1.628261074244796713e+00,3.875317524000272407e+00,8.000000000000000444e-01
3.315545062928738851e+00,6.653552298871248993e+00,1.267129939729363830e+00,1.585345625877380371e+00,-3.182157189305711009e-01,2.493690853142498942e-01,1.056088098887515009e-01,4.306098275875795522e+00,1.280151868270742233e+00,8.000000000000000444e-01
2.143332479753713660e+00,5.412562773274060213e+00,2.438571105909961290e+00,2.940775871276855469e+00,-5.022047713273589675e-01,2.054877550051776858e-01,2.591411468512257454e-01,3.339614199164280262e-01,6.113582842978365406e+00,8.000000000000000444e-01
2.699109753774445064e+00,1.022769539960824758e+00,1.745392660471953572e-01,-1.586963534355163574e-01,3.332356209728278285e-01,2.256645184571789642e+00,1.179624248402240394e-01,3.232553185952176555e+00,7.026208165330849020e+00,8.000000000000000444e-01
3.860497483536056595e+00,9.591941621496653525e+00,1.368385200055604711e+00,1.742663621902465820e+00,-3.742783696927967640e-01,2.760165521702135361e-01,1.466309779493057963e-01,7.547056903494429037e+00,1.187630886931789309e+00,8.000000000000000444e-01
1.823618504913497418e+00,1.267791220224597204e+01,6.897059911092571660e+00,7.467100620269775391e+00,-5.700410966073932162e-01,8.248205329372985950e-02,3.403593471951200655e-01,2.086930136790361434e-01,5.775277794307386081e+00,8.000000000000000444e-01
4.278581825498145363e+00,1.111464876497929666e+01,1.511785959559948767e+00,2.001278400421142578e+00,-4.894923112210912697e-01,3.579972001612333199e-01,2.671222402790404127e-01,7.145401389214538490e+00,8.727617528158882365e+00,8.000000000000000444e-01
4.870016185540567477e+00,1.034431881847114987e+01,1.967026498170366011e+00,1.096126794815063477e+00,8.708998002128502947e-01,4.399691955171100011e-01,8.030920341542036045e-01,8.032671307382318604e-01,8.888618233773888377e+00,8.000000000000000444e-01
2.574028588022045483e+00,3.634330460259310058e+00,5.121884051895444490e-01,8.767539262771606445e-01,-3.645654413664037863e-01,1.028302908626450796e+00,1.569854643771989855e-01,6.028967542641863631e+00,9.020473266258983713e+00,8.000000000000000444e-01
1.659190910408266717e+00,1.222883765022213609e+01,5.634337460100534933e+00,6.287053108215332031e+00,-6.527153322101794108e-01,1.158597622594512294e-01,4.267311921381667372e-01,9.110859524208597904e+00,2.018282768049441955e+00,8.000000000000000444e-01
3.153615455741908491e+00,1.199954635672277803e+01,2.346332285999576328e+00,3.412612915039062500e+00,-1.066280593276699218e+00,4.612256770609606815e-01,1.146941422001097166e+00,8.682181841257827770e+00,4.127089926130732778e+00,8.000000000000000444e-01
4.803810878984162258e+00,7.832520041472476713e+00,8.377732474944036278e-01,7.881746292114257812e-01,4.959868161291280247e-02,9.276344416918935742e-02,1.488434744955532442e-02,5.627360078706041158e+00,7.451199120449197189e+00,8.000000000000000444e-01
3.984987148683663882e+00,3.892446244395983079e+00,4.822515251356568333e-01,4.592470228672027588e-01,2.300451381685404001e-02,8.580460016497118425e-02,2.745601469662434235e-03,3.545275831189523608e+00,1.304418697646489100e+00,8.000000000000000444e-01
4.660542235804273403e+00,1.367169913094247491e+01,1.571589427652136939e+00,1.806942343711853027e+00,-2.353532081224754546e-01,2.125615955043005378e-01,1.032320022810422344e-01,9.343884029504703648e+00,8.128405319158824582e+00,8.000000000000000444e-01
1.426613158262356684e+00,7.505096560054055566e+00,3.874426812531051034e+00,4.034461975097656250e+00,-1.600351387247473389e-01,7.314530145953682116e-02,9.656849962653547836e-02,7.386064972913624516e+00,7.967353357604671338e+00,8.000000000000000444e-01
1.819901578717485258e+00,1.228670359743830431e+01,6.258595090794569771e+00,6.322160720825195312e+00,-6.356571347712863806e-02,2.371713414566979303e-02,2.611250597222871186e-02,2.486732146173318725e+00,8.429554109524222127e+00,8.000000000000000444e-01
4.631420288121308459e+00,3.318389846790461561e+00,3.678935498759696721e-01,1.297037899494171143e-01,2.381897601593831459e-01,7.401638253325001360e-01,6.110946144803384300e-02,2.757544331833103435e+00,2.652677084114786421e+00,8.000000000000000444e-01
5.053542225869040116e+00,4.907774449815305751e+00,5.348241011428316039e-02,4.919942021369934082e-01,-4.385117549560718087e-01,8.874940228169891920e-01,2.457910461535727786e-01,9.006544806039899598e+00,7.649596839794946312e+00,8.000000000000000444e-01
1.011705118305365136e+00,4.594413748899969008e+00,4.223199667448871431e+00,2.882779121398925781e+00,1.340420554990642277e+00,3.176132072564443742e-01,1.799188806597781021e+00,1.510592142727617881e+00,2.753952391321422333e+00,8.000000000000000444e-01
4.537465798392215532e+00,4.400527899926910180e+00,2.078810436233293202e-01,5.534778833389282227e-01,-3.455968561068761824e-01,2.234706235616308878e-01,1.381289235961340733e-01,6.370002445169203220e+00,6.277605487692206054e+00,8.000000000000000444e-01
2.739207974219834529e+00,1.802193990205879714e+01,6.364219150444360373e+00,7.203058719635009766e+00,-8.388395036255407167e-01,1.316472738879043147e-01,7.243761733411375747e-01,1.080987531849964212e+00,5.372391604503450324e-01,8.000000000000000444e-01
2.818675868935884399e+00,9.623975847929916227e+00,2.656225060680727612e+00,3.360262393951416016e+00,-7.040372766462755783e-01,2.730070311709000275e-01,5.163318246430709246e-01,4.336318106219691160e+00,9.663922221158790293e+00,8.000000000000000444e-01
3.958206505050060997e+00,1.335224248255776480e+01,1.988974092916489411e+00,2.302967548370361328e+00,-3.139933183631890001e-01,1.581333766302879251e-01,1.074694858724426494e-01,9.750877865227298713e+00,8.520768768119425518e-01,8.000000000000000444e-01
3.475627802397415422e+00,5.723950233577437707e+00,9.158512694869662685e-01,1.202854394912719727e+00,-2.870030464495992861e-01,3.200593682845589427e-01,8.301187907014169476e-02,4.571223827474530488e+00,2.354356977662821926e+00,8.000000000000000444e-01
4.573979584691064915e+00,8.119726872073609769e+00,1.529598287020887515e+00,1.248614668846130371e+00,2.809836420166150761e-01,1.825125566056615689e-01,9.384480433072268923e-02,1.398035599725752753e+00,4.406903107166705524e+00,8.000000000000000444e-01
1.758223470831936197e+00,4.114068048264456934e+00,1.718036451070249715e+00,1.746297240257263184e+00,-2.826086369281951421e-02,4.428536540621089146e-02,6.855429935915651092e-03,3.309777210911085454e+00,3.087095094326005817e+00,8.000000000000000444e-01
2.702861588101383994e+00,1.367528570076142458e+01,4.007220751687073701e+00,5.114370822906494141e+00,-1.107149898365951124e+00,2.803600929433323619e-01,1.247606847316642842e+00,5.905752185321286873e+00,6.783612922410641843e+00,8.000000000000000444e-01
4.333264178636783370e+00,1.698964166189591651e+01,2.755971292943042439e+00,2.990072727203369141e+00,-2.341012018022121666e-01,9.231137856366489203e-02,6.673329182287543460e-02,7.368873942813800149e+00,5.753156140961350751e+00,8.000000000000000444e-01
4.125351814494703007e+00,2.750806011296983211e+00,4.428530945184651624e-01,1.468310654163360596e-01,2.960220326411548419e-01,6.807032059934285950e-01,9.733594916592351598e-02,1.563709733521935652e+00,2.061880040557377392e+00,8.000000000000000444e-01
1.887346834398979656e+00,3.698517720206639048e+00,1.615884466982728807e+00,1.564082503318786621e+00,5.180200985754183224e-02,3.172439160979491357e-02,6.792482105965834058e-03,1.765687855066125023e+00,2.042864330343857837e+00,8.000000000000000444e-01
1.754861574546098701e+00,1.952123167651291524e+01,9.885712850376313199e+00,8.331927299499511719e+00,1.553785825058167536e+00,1.572530313811811298e-01,2.414681930259757969e+00,6.548360370911997741e+00,2.389254380027087343e+00,8.000000000000000444e-01
4.249198442751947802e+00,1.278529011435062479e+01,1.967430127282667751e+00,1.668967008590698242e+00,2.984631440239436939e-01,1.586693927178537133e-01,1.025208297087913945e-01,8.130393762492824195e+00,2.906490264000000101e-01,8.000000000000000444e-01
2.288404198752185259e+00,1.162804087565707434e+01,5.039133416742201277e+00,6.778709411621093750e+00,-1.739576459795121766e+00,3.449803486510266137e-01,3.043898662494171070e+00,1.453382770785024147e-01,7.690151786352725338e+00,8.000000000000000444e-01
3.297359823792298972e+00,1.731284009392498646e+01,3.714521831751322445e+00,4.777566432952880859e+00,-1.063044684648061011e+00,2.912159183265551343e-01,1.157373328841524440e+00,9.119563828638160174e+00,7.026374295535049441e+00,8.000000000000000444e-01
2.868427309419824489e+00,7.043989796855000485e+00,2.175191108102684900e+00,2.487418651580810547e+00,-3.122276537467184032e-01,1.454675184067245053e-01,1.013935550592883345e-01,1.424728755025647553e+00,6.747482605832503921e+00,8.000000000000000444e-01
3.035877767571573127e+00,1.119896828574369074e+01,2.376143362041337248e+00,3.427057266235351562e+00,-1.050913963798659312e+00,4.465383723933764593e-01,1.108730369638699642e+00,7.644886121190359596e+00,3.540914789442717314e+00,8.000000000000000444e-01
1.666806191748341881e+00,8.483785112652235227e+00,5.054439455582446783e+00,5.608557701110839844e+00,-5.541178879005240754e-01,1.094358279250145366e-01,3.267035189869081924e-01,1.336018173466433923e-01,2.284701230136937600e+00,8.000000000000000444e-01
1.273467452454259519e+00,4.960934242801075200e+00,2.991700732967378595e+00,2.869794130325317383e+00,1.219068201990149147e-01,4.133841322909741212e-02,1.612707249279359337e-02,4.604164835520761834e+00,1.359933729918820999e+00,8.000000000000000444e-01
