# Wo,Ar,sample_sigma,prediction,abs_error,rel_error,mse
5.120983142650914033e+00,1.474037573658914191e+00,1.229653539577532373e-01,6.288141012191772461e-02,6.008394532595160570e-02,3.412678099033918944e-01,4.968852260587065979e-03,5.278735904968399062e+00,9.893000390194078619e+00,8.000000000000000444e-01
1.159462255896397176e+00,9.564202292567287600e+00,6.516418756062103412e+00,5.859960079193115234e+00,6.564583669248358344e-01,9.942824706640474020e-02,4.668933622723864252e-01,9.055358786958429107e+00,6.604943345249456144e+00,8.000000000000000444e-01
4.356656794619973461e+00,8.252481296263148636e+00,1.189842358047723092e+00,1.086172938346862793e+00,1.036694278964990501e-01,8.590965542571822600e-02,1.384189051551411656e-02,4.635047944039897061e+00,7.206070963073440971e+00,8.000000000000000444e-01
1.645891387099522873e+00,1.302810237015219474e+00,2.878398149229529079e-01,4.566574990749359131e-01,-1.688176904849765236e-01,6.264476782440600022e-01,2.872041686377422437e-02,5.042579445524586035e+00,2.207123044692442804e+00,8.000000000000000444e-01
4.133987025335516208e+00,1.120584233647852912e+01,2.447921847651577387e+00,2.144046068191528320e+00,3.038757690292363534e-01,1.276118201543771369e-01,1.110052394053269165e-01,1.330711298960338018e+00,2.008109265738943439e+00,8.000000000000000444e-01
3.396784406719518756e+00,1.893940590369432186e+01,4.440955941121639938e+00,4.530953407287597656e+00,-8.999689992183221299e-02,2.263229298433986833e-02,1.046414969032627602e-02,6.474831882513485404e+00,4.788331087349418702e+00,8.000000000000000444e-01
4.262787493453384258e+00,1.857533357589706569e+01,2.939724973007512343e+00,3.256962537765502930e+00,-3.172376869475124761e-01,1.122492271263849373e-01,1.146612970445601842e-01,9.020882231488752012e+00,5.561977308134872899e+00,8.000000000000000444e-01
4.285256942667475144e+00,1.633909853145054569e+01,2.362526958292362256e+00,2.784229755401611328e+00,-4.217030265871315464e-01,1.847704095549004555e-01,1.883954058356141770e-01,9.508591873974483022e+00,3.936279524182257461e+00,8.000000000000000444e-01
4.707532470701615068e+00,1.834723406072248153e+01,2.899722419006033558e+00,2.821028232574462891e+00,7.869418345133884218e-02,2.637854726645428444e-02,1.330725191247121228e-02,6.410686011096095704e+00,4.480868836919902343e+00,8.000000000000000444e-01
2.910182673415314003e+00,1.679109293975320583e+01,5.159384821535910604e+00,4.914243221282958984e+00,2.451411830204382747e-01,4.660652384147251359e-02,7.065096776736351503e-02,3.305494959768438878e+00,7.413800366704991873e+00,8.000000000000000444e-01
3.720232683225989323e+00,1.166746426097776990e+01,1.863322766618178195e+00,2.141287326812744141e+00,-2.779642904835485373e-01,1.564767303590422487e-01,8.492477528567196621e-02,7.981379846425969760e+00,4.752492180779483100e+00,8.000000000000000444e-01
