# Wo,Ar,sample_sigma,prediction,abs_error,rel_error,mse
1.666806191748341881e+00,8.483785112652235227e+00,5.054439455582446783e+00,5.722707271575927734e+00,-6.682679590446281015e-01,1.316537316199776764e-01,7.047971399516910207e-01,1.336018173466433923e-01,2.284701230136937600e+00,8.000000000000000444e-01
4.278581825498145363e+00,1.111464876497929666e+01,1.511785959559948767e+00,9.227539896965026855e-01,5.890319434837343326e-01,4.758011227306363500e-01,5.110808860854035851e-01,7.145401389214538490e+00,8.727617528158882365e+00,8.000000000000000444e-01
2.959588615215703822e+00,3.387437159889898908e+00,6.595310996371719359e-01,9.227574467658996582e-01,-2.632263009816941390e-01,6.570228019098767192e-01,3.895948560875855393e-01,3.158254476311471493e+00,7.288433873481834802e+00,8.000000000000000444e-01
3.509880500307075657e+00,1.518572721473582554e+01,3.881477500743430564e+00,3.884737730026245117e+00,-3.260500483948075567e-03,5.094005399255322614e-02,1.518716945884299729e-01,2.445610802717414600e+00,9.577718288029320348e+00,8.000000000000000444e-01
3.315545062928738851e+00,6.653552298871248993e+00,1.267129939729363830e+00,9.227539896965026855e-01,3.443759236531492851e-01,4.169814651322944488e-01,5.141467090882464452e-01,4.306098275875795522e+00,1.280151868270742233e+00,8.000000000000000444e-01
2.591695518627724404e+00,1.919029642931874236e+01,6.884656793968710886e+00,6.582047939300537109e+00,3.026085804868073326e-01,5.386888292326517252e-02,1.462814808508642872e-01,2.726688158309908516e+00,9.253350862872048666e+00,8.000000000000000444e-01
1.962474926951862875e+00,1.271242621662801753e+01,4.732971371020724405e+00,4.765810489654541016e+00,-3.283850470597519944e-02,2.472880353207398962e-02,9.928179713474519219e-02,9.402644000594561291e+00,3.609111736576555707e+00,8.000000000000000444e-01
3.533569256066980024e+00,1.488996576475108746e+01,3.924896930036587239e+00,3.985652208328247070e+00,-6.075540048118212993e-02,5.886963959861237633e-02,1.877021189922858380e-01,1.463852635943212022e+00,8.383555539322202321e+00,8.000000000000000444e-01
2.013536269225420838e+00,9.433070897812189770e+00,4.089291221560126921e+00,4.346911430358886719e+00,-2.576205664266285056e-01,7.535874271049290696e-02,2.142863408932694225e-01,3.071825572017610195e+00,4.073729852763478654e+00,8.000000000000000444e-01
2.574028588022045483e+00,3.634330460259310058e+00,5.121884051895444490e-01,9.227539896965026855e-01,-4.105656108866702070e-01,9.847990645752181527e-01,3.783892979567745063e-01,6.028967542641863631e+00,9.020473266258983713e+00,8.000000000000000444e-01
