# Wo,Ar,sample_sigma,prediction,abs_error,rel_error,mse
3.942857903476160164e+00,1.696025467634903805e+01,3.390552576851368460e+00,3.343989133834838867e+00,4.656344301652901030e-02,3.179431444740266066e-02,1.724573483185885131e-02,4.976074584024972047e+00,6.138345924731115621e-01,8.000000000000000444e-01
3.932063562517349897e+00,1.602116302233342537e+01,3.123121893722907494e+00,5.645345687866210938e+00,-2.522223633210762817e+00,8.075677277663976250e-01,6.378695659639751270e+00,5.505537659949089502e+00,2.382509952837633005e+00,8.000000000000000444e-01
4.043423478495633105e+00,7.016779769217126983e+00,7.449126537335160059e-01,1.804490327835083008e+00,-1.059577689002728196e+00,1.600717306786617611e+00,1.148065235164205333e+00,7.411437495353577098e+00,1.573453130198050554e+00,8.000000000000000444e-01
4.498952458404396282e+00,1.388241529912988881e+01,1.973761162048886408e+00,3.673371076583862305e+00,-1.699610278123309115e+00,8.715150919121228412e-01,2.915669810228375347e+00,7.551371396829558158e+00,2.073999085632680206e+00,8.000000000000000444e-01
3.383141727902374996e+00,7.943761223033096286e+00,1.193358311598252453e+00,1.450458049774169922e+00,-2.570997262549886142e-01,2.157246048999498511e-01,7.406049637354929216e-02,9.675187513489932556e+00,1.334674813814218652e-01,8.000000000000000444e-01
1.902402896033550395e+00,1.839454360405203914e+01,8.964180159118241065e+00,5.429361820220947266e+00,3.534818142201967994e+00,3.946168035400270391e-01,1.250525451596541870e+01,3.683565103390120665e+00,3.314223504358513317e+00,8.000000000000000444e-01
2.885268723149141401e+00,1.108213552830025073e+01,3.355291727957200099e+00,2.980135440826416016e+00,3.751563854784486507e-01,1.095007725778589930e-01,1.611069070198130615e-01,2.638015102619235996e+00,9.776484344228190793e+00,8.000000000000000444e-01
1.869403540195111235e+00,4.479045989541733164e+00,2.229021948939768460e+00,2.671109914779663086e+00,-4.420879568991981645e-01,1.992818800702679249e-01,2.019846953075252194e-01,7.338103254885663951e-01,5.671394501836690694e+00,8.000000000000000444e-01
4.076975200844331404e+00,1.948103550306067300e+00,2.516589262964530893e-01,5.656433105468750000e-01,-3.139843767998413138e-01,1.460716302909391917e+00,1.013758394238056110e-01,2.125787357206974093e+00,5.284485283983872961e+00,8.000000000000000444e-01
4.424650761635378515e+00,1.414871152572046142e+01,3.086274356684595155e+00,4.489445686340332031e+00,-1.403171162762731461e+00,4.557559759926204102e-01,1.990045582385160161e+00,3.759564920043414471e-01,8.884806436540278796e+00,8.000000000000000444e-01
