# Wo,Ar,sample_sigma,prediction,abs_error,rel_error,mse
2.101415901713387324e+00,1.261588589543773686e+01,5.524018679552590072e+00,5.137165546417236328e+00,3.868531331353536329e-01,6.733835070322062577e-02,2.461485334994934493e-01,2.447863975498006273e+00,7.829762397560699583e+00,8.000000000000000444e-01,6.003516907410563874e+00
2.402667368913490975e+00,1.027971366019403021e+01,3.566461198098108021e+00,5.126419544219970703e+00,-1.559958346121862238e+00,4.469786418608374667e-01,2.533688511208258998e+00,3.872097676326716975e+00,7.732939922977935865e+00,8.000000000000000444e-01,4.278458929936112654e+00
3.302522980233294270e+00,1.689984003123399248e+01,4.542056253435975854e+00,5.168438911437988281e+00,-6.263826580020120938e-01,1.385177182932892659e-01,4.038306992055641365e-01,2.983972284674367703e+00,1.249023850840204730e+00,8.000000000000000444e-01,5.117251305255161142e+00
3.463758507123134489e+00,1.834119719822050953e+01,4.471280622005026295e+00,5.168766498565673828e+00,-6.974858765606473110e-01,1.722637219978802037e-01,6.096985564716461692e-01,4.769861747091916016e+00,9.862538253141753586e+00,8.000000000000000444e-01,5.295172039419690613e+00
3.971215719745106121e+00,1.071173473740417847e+01,1.309269124095582049e+00,5.084591865539550781e+00,-3.775322741443969399e+00,3.060549997110091347e+00,1.432033941943397792e+01,9.350036518225396165e+00,3.572181487736426408e+00,8.000000000000000444e-01,2.697343960476595637e+00
5.169978230203054359e+00,5.677841285266138627e+00,2.405294296576404034e-01,5.119169712066650391e+00,-4.878640282409010709e+00,3.978665596647695590e+00,2.390109978238752930e+01,7.604031574512622349e+00,5.989140104687860955e+00,8.000000000000000444e-01,1.098233112877757600e+00
1.364576611264437300e+00,5.330658356159735156e+00,3.209391714337361812e+00,5.132525920867919922e+00,-1.923134206530558998e+00,6.150745116582690963e-01,3.821340467508233196e+00,3.577253444170897190e+00,8.920727823030986769e+00,8.000000000000000444e-01,3.906455901527043029e+00
1.684853542520402314e+00,1.445532013814802497e+01,6.878758405509503682e+00,5.152836799621582031e+00,1.725921605887922095e+00,2.502780531631942362e-01,3.020809183310185553e+00,8.981216795582140477e+00,2.607398840156586406e+00,8.000000000000000444e-01,8.579570730239293397e+00
4.217367768420882790e+00,1.552364508004138877e+01,2.527248731086380040e+00,5.166054248809814453e+00,-2.638805517723434413e+00,1.046374319086915250e+00,6.970399578363249304e+00,7.368684309603327875e+00,8.950552580939626912e-01,8.000000000000000444e-01,3.680884839183454993e+00
2.482404059131789076e+00,3.186404772488567350e+00,8.179141046903485313e-01,5.132421016693115234e+00,-4.314506912002767258e+00,5.416950440797893229e+00,1.863605337588041522e+01,2.788452628416997925e+00,3.212424245079790186e+00,8.000000000000000444e-01,1.283596343136418794e+00
4.136405294799665455e+00,1.754217717318080361e+01,3.259069145192474259e+00,5.182224750518798828e+00,-1.923155605326324791e+00,5.928144315257671826e-01,3.718726952161161226e+00,5.744248507004419579e+00,2.233474228377564597e+00,8.000000000000000444e-01,4.240923198516118653e+00
1.504769463908340432e+00,1.350390816976252850e+01,7.854087997524180409e+00,5.157371044158935547e+00,2.696716953365245306e+00,3.432916149464896316e-01,7.278052038930613143e+00,5.800616953451553037e+00,8.309700685870159420e-01,8.000000000000000444e-01,8.974071107669077563e+00
4.641104522314790870e+00,1.922412231338757849e+01,3.110594967218570872e+00,5.244081497192382812e+00,-2.133486529973811940e+00,6.977965072679224168e-01,4.634491265800265936e+00,6.605290428822983451e+00,7.716183448626405372e+00,8.000000000000000444e-01,4.142143798088689266e+00
4.308753698541298860e+00,1.610194985407613188e+01,3.516881210861717566e+00,5.149920940399169922e+00,-1.633039729537452800e+00,4.696409463178768950e-01,2.715300919786619804e+00,1.083156290797559818e+00,9.522637420841421729e+00,8.000000000000000444e-01,3.737031861330887050e+00
1.884232024801008265e+00,1.563313531046327043e+01,6.460260652576446105e+00,5.159536361694335938e+00,1.300724290882110612e+00,2.011369925497448752e-01,1.702971631416210219e+00,9.703873158120311260e+00,1.258038802923784560e+00,8.000000000000000444e-01,8.296820723081738791e+00
2.054306491548186564e+00,5.568047525453537538e+00,1.520598441104946463e+00,5.109473228454589844e+00,-3.588874787349643380e+00,2.473722107239646473e+00,1.300078207848029521e+01,6.880594096828547279e+00,8.408610789090001703e+00,8.000000000000000444e-01,2.710426875620342013e+00
3.485893173329126071e+00,1.268953575875940309e+01,3.098134349871037863e+00,5.121137142181396484e+00,-2.023002792310358622e+00,6.605813322753313344e-01,4.143389182543626426e+00,3.019035986524458703e+00,5.230927157826195995e+00,8.000000000000000444e-01,3.640253767914678029e+00
4.259851420727160942e+00,1.584644841804804294e+01,3.445802724000749606e+00,5.147299289703369141e+00,-1.701496565702619090e+00,4.996723985520997724e-01,2.946495631845332142e+00,1.441322797889612817e+00,9.030488194041728534e+00,8.000000000000000444e-01,3.719953315964019680e+00
1.653230046141861198e+00,8.492968724841098549e+00,3.755714249338617527e+00,5.129837512969970703e+00,-1.374123263631353620e+00,3.778407031183691478e-01,2.040288846157372493e+00,7.435451096292961637e+00,6.978871854393744911e+00,8.000000000000000444e-01,5.137197176316217195e+00
1.974370353596982097e+00,7.961862468533537296e+00,3.796592775172811685e+00,5.135190010070800781e+00,-1.338597234897989541e+00,3.560209077787828136e-01,1.831355163394727814e+00,1.075434617028606210e+00,8.158442326879221440e+00,8.000000000000000444e-01,4.032608397927123889e+00
1.613210115093296260e+00,1.457060573147756521e+01,8.417859528602377850e+00,5.151108264923095703e+00,3.266751263679283035e+00,3.871257389410043825e-01,1.078862536971137231e+01,3.149061679011570636e+00,6.744523319944468298e+00,8.000000000000000444e-01,9.032057011764340615e+00
2.362065044477301257e+00,1.043769288690056207e+01,2.983799342854049463e+00,5.117016792297363281e+00,-2.133217449443313818e+00,7.315896700518984552e-01,4.661375208331337561e+00,8.105657303830685834e+00,6.365401055067351876e+00,8.000000000000000444e-01,4.418884615944310923e+00
2.014295431426547545e+00,1.331746153528612808e+01,5.672852671138444158e+00,5.153572082519531250e+00,5.192805886189129083e-01,9.140386045476574239e-02,2.745000377887643062e-01,4.859960111626451251e+00,7.585548502963113116e-01,8.000000000000000444e-01,6.611473832244433524e+00
2.305926678994730583e+00,5.663491188716601954e+00,1.250877777057786577e+00,5.113846302032470703e+00,-3.862968524974685014e+00,3.189753846410320115e+00,1.497711068165568271e+01,7.018792635324540896e+00,4.241538151686819802e+00,8.000000000000000444e-01,2.456058659759989826e+00
4.085338840307253250e+00,1.248822029326527883e+01,2.887646611317269407e+00,5.114476680755615234e+00,-2.226830069438346271e+00,7.771774100296799936e-01,4.989315533949137738e+00,7.669625590427309181e-01,7.972678394861427265e+00,8.000000000000000444e-01,3.056838314132606094e+00
1.912860307075750832e+00,1.697191191965157486e+01,7.689965149950315215e+00,5.164469718933105469e+00,2.525495431017209746e+00,3.277091600096243562e-01,6.443954903822119107e+00,6.273479039504355370e+00,3.595954621384169325e+00,8.000000000000000444e-01,8.872530762895628698e+00
4.416810792174762135e+00,1.094701901694411461e+01,1.108185791737962056e+00,5.081881999969482422e+00,-3.973696208231520366e+00,4.199727959138842337e+00,1.589073493210779553e+01,9.711405433552835476e+00,4.442763892376550672e+00,8.000000000000000444e-01,2.478489464918643304e+00
3.475116765438829081e+00,3.636200337461096499e+00,7.604835652630631548e-01,5.132937908172607422e+00,-4.372454342909544600e+00,5.887787418449201837e+00,1.913460524081789771e+01,1.748819940046780541e+00,4.990079193686097092e+00,8.000000000000000444e-01,1.046353427206906161e+00
2.539661092975623813e+00,1.203013675369787627e+01,4.182693672054803358e+00,5.147606372833251953e+00,-9.649127007784482624e-01,2.312429270296381956e-01,9.391742725034617489e-01,2.839965511798017594e+00,1.011240143174535033e+00,8.000000000000000444e-01,4.736906348241380016e+00
3.376527116521746308e+00,3.696121376815966197e+00,9.980315571672846442e-01,5.138912677764892578e+00,-4.140881120597607712e+00,4.174631573766413695e+00,1.715229024760940746e+01,4.264084657125493116e-01,2.964206857199314982e+00,8.000000000000000444e-01,1.094651767708426648e+00
4.015946827304959221e+00,1.578403689023877909e+01,3.709115489524864806e+00,5.147261142730712891e+00,-1.438145653205848307e+00,3.912728994444592545e-01,2.105741630810406217e+00,1.057525558786876596e+00,4.574354242607949317e+00,8.000000000000000444e-01,3.930340108818424216e+00
1.747272061479632432e+00,1.205366715875817896e+01,5.815233069641857711e+00,5.153689861297607422e+00,6.615432083442496225e-01,1.137112066754158712e-01,4.395415093279366192e-01,5.584619628677420344e+00,4.541094299334345052e-01,8.000000000000000444e-01,6.898563437539795729e+00
3.044822990214201219e+00,5.136227377159253926e+00,1.502781963265420462e+00,5.133247852325439453e+00,-3.630465889060018547e+00,2.437883446112634633e+00,1.319680292234204444e+01,8.929490781996755056e-01,5.451367518515289667e+00,8.000000000000000444e-01,1.686872239754707126e+00
2.412353369509520284e+00,1.522620150230392255e+01,6.196299695621876324e+00,5.139580249786376953e+00,1.056719445835498705e+00,1.700547016998310013e-01,1.139825096683264372e+00,4.575394585096700384e-01,9.799775614432899573e+00,8.000000000000000444e-01,6.311762486687309881e+00
4.117375926387442320e+00,1.339190012777830141e+01,2.444440593534864981e+00,5.122281551361083984e+00,-2.677840957826219004e+00,1.105986593532625628e+00,7.206635131405597861e+00,4.869398771621059829e+00,3.887677018479170243e+00,8.000000000000000444e-01,3.252532770192850808e+00
2.926330975593403938e+00,4.172097469415219528e+00,4.756864719241938322e-01,5.111453533172607422e+00,-4.635767061248413867e+00,1.113309473980750397e+01,2.150996707054117252e+01,6.496642366138852154e+00,1.885401134003003243e+00,8.000000000000000444e-01,1.425709362410449099e+00
3.965014003277648413e+00,6.328509565726713859e+00,9.573474526371302806e-01,5.101985454559326172e+00,-4.144638001922196224e+00,4.543998928640837320e+00,1.722866716531001785e+01,4.173914656595842487e+00,8.550263036922457260e+00,8.000000000000000444e-01,1.596087570055314098e+00
4.185578940042909757e+00,6.239132320000111420e+00,1.151524360758732657e+00,5.129351615905761719e+00,-3.977827255147028840e+00,3.497400076280953840e+00,1.583925042452147203e+01,2.032720095752793110e+00,3.641782287644604654e+00,8.000000000000000444e-01,1.490625886973750314e+00
2.768928145287955722e+00,1.175784984566027447e+01,2.642828449704543115e+00,5.096757411956787109e+00,-2.453928962252243995e+00,9.616314691941596493e-01,6.187761853064245088e+00,9.514662878501043863e+00,9.627340995241576493e+00,8.000000000000000444e-01,4.246354267325168408e+00
3.934848479495037132e+00,1.668427576784123900e+01,3.313487078060665336e+00,5.149428367614746094e+00,-1.835941289554080313e+00,5.624657005621834793e-01,3.442481799544599319e+00,5.547094733020228041e+00,6.483298515579810406e+00,8.000000000000000444e-01,4.240131698789668668e+00
3.887343905642461905e+00,1.861161264825121009e+01,3.457464615620963855e+00,5.171580791473388672e+00,-1.714116175852424817e+00,5.073244154973851616e-01,3.053701208574526316e+00,8.176793475535021116e+00,8.330132798507589698e+00,8.000000000000000444e-01,4.787745334606629655e+00
2.751835773385983064e+00,1.494507884374982432e+01,5.068875346724260211e+00,5.154532909393310547e+00,-8.565756266905039107e-02,2.447892254317564353e-02,1.695372451920953288e-02,1.831126133564110248e+00,1.140896409781663179e+00,8.000000000000000444e-01,5.430948673714175001e+00
4.521230552995254115e+00,1.477929040951581996e+01,2.771507215403475222e+00,5.148733615875244141e+00,-2.377226400471768919e+00,8.642988795171866467e-01,5.682248654317125336e+00,2.897071359681501423e+00,3.978416350823652969e+00,8.000000000000000444e-01,3.268864579295727157e+00
1.274426928963761974e+00,1.413758611303925683e+01,1.055080662252789736e+01,5.160624027252197266e+00,5.390182595275700983e+00,5.108421638542767207e-01,2.906250505731304656e+01,2.794821363112273360e+00,1.076794373403564986e+00,8.000000000000000444e-01,1.109328890635930343e+01
1.001192891909010063e+00,7.041253499595105048e+00,5.979484868915594831e+00,5.139396190643310547e+00,8.400886782722845059e-01,1.362402163669643174e-01,9.071504195341087984e-01,5.348069199809466490e+00,8.308843594979119729e+00,8.000000000000000444e-01,7.032864052969150848e+00
4.301890485373257356e+00,1.890070598194396823e+01,4.082026901128028129e+00,5.198760986328125000e+00,-1.116734085200096649e+00,2.780474594533838273e-01,1.310923361474416460e+00,1.648918573360361961e+00,8.179920865355265747e+00,8.000000000000000444e-01,4.393581390834507161e+00
3.175687935828514163e+00,1.512483934127542362e+01,4.438542092568049213e+00,5.137061595916748047e+00,-6.985195033486988336e-01,1.611623253012712254e-01,5.556406974507644980e-01,1.644437769649379710e+00,8.249405566883725172e+00,8.000000000000000444e-01,4.762696979963008559e+00
1.521365964226314205e+00,9.082795159276844998e+00,5.057484250559954653e+00,5.135076045989990234e+00,-7.759179543003599799e-02,6.638683769596449846e-02,1.879282435999248824e-01,4.780769520110657034e+00,9.563090726246358031e+00,8.000000000000000444e-01,5.970157984897387138e+00
2.676786628858805805e+00,1.669343584407624448e+01,5.648137484812549403e+00,5.155670642852783203e+00,4.924668419597660329e-01,8.500220041907687041e-02,3.255376671687352230e-01,3.116519204299911916e+00,5.612621821465867633e+00,8.000000000000000444e-01,6.236371500104643140e+00
3.525489645474164657e+00,8.759361109094713882e+00,2.039240913302408309e+00,5.126065254211425781e+00,-3.086824340909017028e+00,1.527954264900408532e+00,9.556216915781805099e+00,2.474543784701033200e+00,3.639800259578541031e+00,8.000000000000000444e-01,2.484580012974797913e+00
1.863499634867261445e+00,1.325391498547377012e+01,6.153152093963191405e+00,5.148737907409667969e+00,1.004414186553523880e+00,1.623526612732385799e-01,1.051222859263287290e+00,5.011566997514538713e+00,2.737740944639197149e+00,8.000000000000000444e-01,7.112378632914440502e+00
1.816991043981509790e+00,5.399066642532813987e+00,2.761431086681311875e+00,5.134060382843017578e+00,-2.372629296161705703e+00,8.658651852194392262e-01,5.659147983525372183e+00,9.325594921696788164e-01,9.879597592427524333e+00,8.000000000000000444e-01,2.971432721375458996e+00
4.032242805078140258e+00,1.385020453675799246e+01,2.109354703010551724e+00,5.150530815124511719e+00,-3.041176112113959995e+00,1.445889401095190596e+00,9.255992783716362027e+00,9.557593013363691270e+00,5.951867290966504909e-01,8.000000000000000444e-01,3.434863723810300584e+00
1.428775708047346882e+00,1.630867216941736419e+00,3.712854400465164240e-01,5.133947372436523438e+00,-4.762661932390006569e+00,1.398376228592044335e+01,2.270181647886180087e+01,6.348707208718176176e+00,3.163448277503260186e+00,8.000000000000000444e-01,1.141443830375994173e+00
1.887967675856373262e+00,1.890433773986169896e+01,8.211448203610434149e+00,5.181638717651367188e+00,3.029809485959065629e+00,3.685650014356127158e-01,9.225627502240090649e+00,9.629980586021472888e+00,2.823574871704972900e+00,8.000000000000000444e-01,1.001306218406879189e+01
3.993308730858850186e+00,1.216698886132672186e+01,1.815867055667521157e+00,5.114877223968505859e+00,-3.299010168300984702e+00,1.835910469450426019e+00,1.090573292851275333e+01,8.075097421212603876e+00,1.706998422070731936e+00,8.000000000000000444e-01,3.046844028688445061e+00
3.477464053403848787e+00,9.926998191714105246e+00,1.482269911816187502e+00,5.086568355560302734e+00,-3.604298443744114788e+00,2.548800192120746377e+00,1.307883653362044640e+01,8.658707091369617359e+00,5.924530124089428362e+00,8.000000000000000444e-01,2.854665940255300516e+00
1.596210268396974552e+00,1.305067698070274673e+01,6.489262127714981787e+00,5.152934074401855469e+00,1.336328053313125874e+00,2.057095883220337595e-01,1.797798021687238235e+00,8.799677047164138344e+00,1.255958946809796695e+00,8.000000000000000444e-01,8.176038733173381701e+00
3.766913195249974589e+00,7.083983757096988576e+00,1.141612129440495949e+00,5.106884479522705078e+00,-3.965272350082209130e+00,3.579797180861311379e+00,1.576364925014322793e+01,4.666826231590893492e+00,4.932522507771078146e+00,8.000000000000000444e-01,1.880580568203640501e+00
1.775288872303996568e+00,7.803591427563469907e+00,2.785796186814237796e+00,5.147503376007080078e+00,-2.361707189192842282e+00,8.480717124795524864e-01,5.578977416341613704e+00,8.362517313483131431e+00,3.874100037422337772e-01,8.000000000000000444e-01,4.395674162839680932e+00
1.349828473263695372e+00,1.395922494960103144e+01,1.025144245098779194e+01,5.149282932281494141e+00,5.102159518706296915e+00,4.976488707060625072e-01,2.604322116072090765e+01,3.791449946810400151e-01,5.049497152174899028e+00,8.000000000000000444e-01,1.034148058519582847e+01
1.256056581824097407e+00,1.336108859138036387e+01,1.041369157703416803e+01,5.152410984039306641e+00,5.261280592994862282e+00,5.050919398389962511e-01,2.771144886179984468e+01,1.062546769694145521e+00,3.889310246267071669e+00,8.000000000000000444e-01,1.063733018458199986e+01
1.665103524210912678e+00,8.356450833493909158e+00,3.176742177860769178e+00,5.148321628570556641e+00,-1.971579450709787462e+00,6.207882384212466409e-01,3.888137651875773315e+00,9.551267650794802222e+00,3.393134501235336442e-01,8.000000000000000444e-01,5.018577350891142430e+00
2.325769023151922799e+00,7.091946520750693317e+00,2.181211076304144569e+00,5.118674755096435547e+00,-2.937463678792290978e+00,1.382591535191967980e+00,8.725938903658439827e+00,4.883750174339930084e+00,7.908344292950949317e+00,8.000000000000000444e-01,3.049290987262167629e+00
3.587811728043242443e+00,1.058719696458155113e+01,1.906680015344495827e+00,5.105688571929931641e+00,-3.199008556585436036e+00,1.704207402603858723e+00,1.027766252955220772e+01,6.342626506658535668e+00,3.992514684038711792e+00,8.000000000000000444e-01,2.950878632183887351e+00
3.523573051205889595e+00,5.929121511571732839e+00,8.321002052135220151e-01,5.099379062652587891e+00,-4.267278857439066542e+00,5.501033950389714988e+00,1.826015458854268303e+01,5.516250000797815467e+00,5.458557828111093357e+00,8.000000000000000444e-01,1.682701458266227856e+00
2.485121732233015912e+00,1.804855505861358012e+01,5.678947004078558791e+00,5.159516811370849609e+00,5.194301927077089598e-01,8.705311008770323655e-02,4.541310879372934539e-01,8.934168028514550386e+00,8.466188669436050418e+00,8.000000000000000444e-01,7.262644249783281936e+00
1.356636355746931866e+00,1.158594319492099700e+01,6.703414784323503461e+00,5.140679836273193359e+00,1.562734948050309880e+00,2.300243813877413113e-01,2.649221408592564497e+00,9.754732267388652289e+00,7.117457851302707361e+00,8.000000000000000444e-01,8.540198075807905909e+00
3.419233470977662837e+00,1.147099083076628645e+01,3.201216262440042648e+00,5.129053592681884766e+00,-1.927837330241842340e+00,6.046562887854569635e-01,3.732936569514905045e+00,6.850373434466370259e-01,2.589957719651300838e+00,8.000000000000000444e-01,3.354842811446385298e+00
2.720978410200687314e+00,1.543526444432039746e+01,4.517588884810356475e+00,5.152275562286376953e+00,-6.346866774760195895e-01,1.413192011420074112e-01,4.184869490233177336e-01,6.188484412379474442e+00,1.605429707093116054e+00,8.000000000000000444e-01,5.672689054222215255e+00
2.519919742098271520e+00,1.515816547657117930e+01,5.131398821994570980e+00,5.140429973602294922e+00,-9.031151607723175018e-03,4.384807745582779831e-02,1.107208951370846073e-01,4.823630079926318537e+00,6.569100956884903475e+00,8.000000000000000444e-01,6.015336609073655971e+00
2.393554322063532691e+00,1.819598765675096530e+01,6.338846383367783055e+00,5.163767814636230469e+00,1.175078568731553030e+00,1.818249233345557991e-01,1.581809789212460515e+00,7.035071469723237492e+00,9.345668904897181051e+00,8.000000000000000444e-01,7.602078419120161357e+00
1.715262840082099061e+00,8.892152645835983193e+00,3.395423024905809939e+00,5.120910167694091797e+00,-1.725487142788282524e+00,5.280624514330459762e-01,3.177751817574649529e+00,9.856228004475086735e+00,8.442219509241976283e+00,8.000000000000000444e-01,5.184134138538424530e+00
3.914300762671332645e+00,9.188735666036439653e+00,1.177383590238508138e+00,5.076778888702392578e+00,-3.899395298463885329e+00,3.644054040999474608e+00,1.532353334803923417e+01,7.672488225056681266e+00,9.964980483260854172e+00,8.000000000000000444e-01,2.347478189122479186e+00
1.900555570556848206e+00,1.865017509630461134e+01,9.351373455537672186e+00,5.176622390747070312e+00,4.174751064790600097e+00,4.456975039099632108e-01,1.755087635117794065e+01,2.337083694294512792e+00,8.297707242209559908e+00,8.000000000000000444e-01,9.813012250328597474e+00
4.468979439768739681e+00,1.759555188253314384e+01,3.399965352306847599e+00,5.190733432769775391e+00,-1.790768080462928014e+00,5.312099091635253956e-01,3.245098317908855279e+00,3.073452475480751733e+00,4.060294184634420489e+00,8.000000000000000444e-01,3.937264003936360890e+00
2.229673085459257464e+00,2.571139373403474870e+00,2.121553590860177363e-01,5.097631931304931641e+00,-4.885476572218913738e+00,-8.865413803327943043e+00,2.389962822562049638e+01,7.414354499580558588e+00,3.783471263647013139e+00,8.000000000000000444e-01,1.153146346956008594e+00
4.003527290112005588e+00,9.913721430294595294e+00,2.427967501869521705e+00,5.105977535247802734e+00,-2.678010033378281030e+00,1.104484694605448070e+00,7.176047376905382080e+00,1.286789322974441763e-01,3.177991788883228530e+00,8.000000000000000444e-01,2.476246747406895654e+00
1.653704310268959699e+00,5.024656224009778072e+00,2.338891727564276657e+00,5.134506702423095703e+00,-2.795614974858819046e+00,1.215114523385486756e+00,7.875105479991678870e+00,3.662883511204645615e+00,4.324144672792518129e+00,8.000000000000000444e-01,3.038424821661475317e+00
3.486388293921554471e+00,1.909743478071656497e+01,4.871197353730498669e+00,5.193797588348388672e+00,-3.226002346178895586e-01,7.298751324949989683e-02,1.380034101553228032e-01,3.221748237824526573e+00,2.654982934311405085e+00,8.000000000000000444e-01,5.477713086064609271e+00
2.622359205718268527e+00,4.808836780840815450e+00,6.905007203325065346e-01,5.098865032196044922e+00,-4.408364311863538276e+00,7.096952276391393255e+00,1.948644985044264644e+01,7.221639872888649947e+00,4.484388854103114497e+00,8.000000000000000444e-01,1.833782637540560589e+00
4.325974026024676178e+00,1.896745254930485913e+01,3.937867964762938211e+00,5.202158451080322266e+00,-1.264290486317383833e+00,3.261584848498168543e-01,1.665487449194440472e+00,2.533923675764735428e+00,7.954469246282862116e+00,8.000000000000000444e-01,4.384550724345164241e+00
4.744466941301457297e+00,8.702145546442555002e+00,7.348807175458679231e-01,5.098505020141601562e+00,-4.363624302595733084e+00,9.729596395209856752e+00,1.910718424279513172e+01,9.662996139297799658e+00,1.938480681658556248e+00,8.000000000000000444e-01,1.834167179180611340e+00
3.667832629565437763e+00,6.170705243351131131e+00,3.945405958319357920e-01,5.064569950103759766e+00,-4.670029354271823863e+00,5.008291713965368430e+00,2.191526216308283281e+01,9.143192733582218068e+00,6.094124244168180660e+00,8.000000000000000444e-01,1.682384630533763525e+00
1.310383173888512998e+00,2.916384444014834099e+00,2.114317073776854183e+00,5.132133960723876953e+00,-3.017816886947022770e+00,1.430026120469757300e+00,9.112411059886227349e+00,5.132337097054725517e-01,1.689132391730220784e+00,8.000000000000000444e-01,2.225596682045735353e+00
3.502036438669933638e+00,1.352889905479846888e+01,2.907067853230575594e+00,5.126461505889892578e+00,-2.219393652659316984e+00,7.689418167346230293e-01,4.956030144795590786e+00,5.468046339263459288e+00,2.912539131379733970e+00,8.000000000000000444e-01,3.863151995053687227e+00
