# Wo,Ar,sample_sigma,prediction,abs_error,rel_error,mse,K,G,frac,act_sigma
3.242737814735686008e+00,6.702015181649600528e+00,1.280541034746056850e+00,1.002023935317993164e+00,2.785170536069930813e-01,2.851824484371786594e-01,2.178579027315348804e-01,4.853909542643830122e+00,9.580857944185224184e+00,8.000000000000000444e-01,2.066776768443698398e+00
1.863431524284493657e+00,1.595224364059532540e+01,7.516276730011353102e+00,6.227949619293212891e+00,1.288327474306473874e+00,1.721244939637226745e-01,1.671848163565174072e+00,5.580566671185741789e+00,7.223239447632069599e+00,8.000000000000000444e-01,8.560681427089487983e+00
1.748403070781139323e+00,9.773018928994494203e+00,5.488769820070299232e+00,6.095354080200195312e+00,-6.065842243671089040e-01,1.095598343379134143e-01,4.997752870693720206e-01,4.008513342453985384e-01,7.556685273817656423e+00,8.000000000000000444e-01,5.589683004061628324e+00
4.377034162272918749e+00,1.948547380988198796e+01,3.292652986038111518e+00,1.162208318710327148e+00,2.130444552961372473e+00,6.549778318292568402e-01,4.731884596721383396e+00,7.159441636188447866e+00,3.524321975056245559e+00,8.000000000000000444e-01,4.451752736552440304e+00
1.488031937632877888e+00,2.130518350671670724e+00,7.730549255064452785e-01,1.184623479843139648e+00,-4.115685711005007130e-01,6.671071200652896049e-01,4.056529014252981402e-01,4.399630983600987477e+00,6.902718112679147033e+00,8.000000000000000444e-01,1.431769236123280553e+00
2.242651178318161520e+00,1.353342544353864696e+01,5.633072364666202425e+00,5.278281688690185547e+00,3.547905388853333508e-01,7.314054974530426190e-02,1.879729365732523694e-01,2.020988616270719795e+00,6.302191376343520446e+00,8.000000000000000444e-01,6.034565506387760792e+00
4.598837237547776624e+00,1.075919722593589967e+01,1.212432012157773631e+00,8.742483258247375488e-01,3.381836489055101702e-01,3.889175859644092847e-01,2.147620341460362015e-01,7.954065006021202144e+00,4.014579187721181164e+00,8.000000000000000444e-01,2.339547296453786451e+00
1.803532685494242394e+00,1.551188600981649302e+01,7.841038018660404063e+00,6.586980342864990234e+00,1.254057872490741632e+00,1.606671047296913402e-01,1.691382386231070400e+00,3.945093788823503367e+00,1.563639716026431925e+00,8.000000000000000444e-01,8.600834426000767863e+00
4.590940803504664380e+00,9.363551371117985411e+00,1.749106954015779092e+00,8.742483258247375488e-01,8.748585907635157977e-01,5.377806758660405029e-01,1.027591891786132861e+00,1.652398086689516266e+00,3.327739412257550544e+00,8.000000000000000444e-01,2.039571358439205451e+00
1.854638492504320002e+00,5.605645685796543987e+00,1.768599882478432805e+00,1.134747147560119629e+00,6.338528364324735875e-01,3.864173002803426571e-01,5.655121100248766686e-01,7.099214866726407891e+00,8.102125883794299099e+00,8.000000000000000444e-01,3.022500454105875978e+00
3.787363658845098957e+00,1.654594884167839552e+01,3.386916701656328854e+00,1.486084818840026855e+00,1.900831815016018611e+00,5.708380685883669425e-01,3.816631710420230750e+00,5.914074903640386793e+00,8.724865901504029964e+00,8.000000000000000444e-01,4.368724614821868357e+00
1.423699385939505513e+00,5.059551117295183253e+00,2.769748742296499699e+00,1.759270668029785156e+00,1.010478107049269436e+00,3.805020896446722478e-01,1.245505745020525357e+00,4.038607328616782510e+00,3.403314985764918532e+00,8.000000000000000444e-01,3.553805787417940731e+00
2.857879198664276199e+00,7.433469830270274414e+00,1.615154961666033895e+00,8.742483258247375488e-01,7.409065984137702676e-01,4.950197154995724658e-01,7.078097068450999174e-01,5.783843657684738737e+00,4.920631150353494299e+00,8.000000000000000444e-01,2.601044100724954067e+00
4.353622490666214873e+00,1.010706906290282348e+01,1.817558164927410846e+00,9.997881054878234863e-01,8.177700111970777064e-01,4.879616037703812248e-01,8.730130174471619764e-01,3.113739007153435878e+00,7.143113725665671154e+00,8.000000000000000444e-01,2.321530882517143901e+00
2.683046527019333993e+00,1.563389111142372023e+01,4.366749636725018036e+00,2.926294565200805664e+00,1.440455146030017675e+00,3.317438714118930987e-01,2.134219506975274960e+00,8.390066960338971924e+00,9.092306029519466648e+00,8.000000000000000444e-01,5.826917630381839963e+00
1.782001506510454636e+00,1.657275738461012082e+01,7.419256751901990299e+00,6.365174293518066406e+00,1.054082476265317370e+00,1.440390327416941063e-01,1.216174014448995644e+00,9.955449647451084516e+00,1.712606123565023397e+00,8.000000000000000444e-01,9.300080456757399361e+00
1.322700732267760193e+00,1.186749444005983101e+01,7.381521209581833887e+00,5.579437255859375000e+00,1.802084287508469718e+00,2.446122011473422231e-01,3.266922184311108257e+00,8.412224050468770642e+00,7.706639972311273290e+00,8.000000000000000444e-01,8.972168949897762147e+00
2.258389196268664190e+00,1.640622190737864372e+01,6.759938063847750200e+00,6.087725639343261719e+00,6.722125913974947853e-01,1.148430878426436319e-01,6.321765898298998820e-01,2.603310759689121401e+00,3.414179511440250669e-01,8.000000000000000444e-01,7.264568009130218940e+00
3.742593420081954392e+00,1.853882303463919357e+01,3.762998529926245173e+00,8.742483258247375488e-01,2.888750166673981656e+00,7.715925761414237360e-01,8.543941056535484080e+00,6.893107869277366184e+00,2.935182962163280340e+00,8.000000000000000444e-01,4.953469680987478974e+00
2.855669010273342856e+00,1.934263945734925016e+01,5.825849739562103835e+00,4.404951095581054688e+00,1.420898566495010007e+00,2.449296279840103563e-01,2.067421734946881973e+00,5.238427253376092274e+00,6.596590749213380178e+00,8.000000000000000444e-01,6.773417853316896498e+00
1.259074307112422186e+00,4.013931367360584979e+00,1.851511260860033259e+00,1.179822683334350586e+00,6.716885585267022840e-01,3.925876588014386992e-01,6.714595373396542444e-01,7.312824139473659280e+00,5.369441839009487794e+00,8.000000000000000444e-01,3.188001966751420557e+00
4.696343160878808654e+00,1.491494920792894874e+01,2.891796863313246924e+00,1.564501166343688965e+00,1.327295550193120510e+00,4.884730510769235146e-01,2.154028485908358270e+00,1.595942260717342798e+00,8.170809439202098901e+00,8.000000000000000444e-01,3.175864432602061527e+00
2.398314461293459487e+00,1.377814281372915239e+01,5.368477372419940608e+00,5.015381813049316406e+00,3.530950408102151994e-01,7.516333978971349861e-02,1.889330292796984612e-01,1.887997770427052524e+00,8.723307035368861762e+00,8.000000000000000444e-01,5.744927546447901712e+00
1.606056755555660409e+00,1.540953790439611559e+01,8.751235440468311921e+00,6.929792881011962891e+00,1.821442344879627528e+00,2.087308468265067773e-01,3.445196433754860177e+00,4.383141583657821805e+00,1.500903747464529703e+00,8.000000000000000444e-01,9.594640943473230266e+00
1.300894515919674976e+00,7.148590903067630897e+00,4.250057715996618413e+00,3.087523221969604492e+00,1.162534419521207729e+00,2.742672608582359950e-01,1.457895133162965928e+00,6.486005623943435161e+00,5.884333329155252201e+00,8.000000000000000444e-01,5.495134936450933871e+00
2.366611500830360981e+00,1.711029992396186117e+01,5.770970499847569712e+00,5.004939556121826172e+00,7.660308900815631095e-01,1.380094550106364115e-01,6.543512516892241448e-01,7.870060451822181058e+00,2.781231871298041725e+00,8.000000000000000444e-01,7.229872718001437271e+00
2.141970739924080380e+00,1.744177938598681266e+01,7.138269081173611141e+00,6.213653087615966797e+00,9.246160948855404182e-01,1.330384392417020001e-01,9.511545536830915415e-01,5.288437816977735295e+00,1.962772551524880615e+00,8.000000000000000444e-01,8.142865381347375475e+00
3.826557358061183578e+00,1.799551261418085346e+01,4.223811486824367911e+00,1.483161330223083496e+00,2.740650175972794145e+00,6.499934093800302515e-01,7.747893187280657123e+00,2.545539374713993830e+00,3.175722257535227744e+00,8.000000000000000444e-01,4.702794425979469395e+00
2.573303197280090160e+00,1.057738717398062178e+01,3.219772201880068074e+00,1.982756376266479492e+00,1.237015873297304669e+00,3.882411078379261471e-01,1.678086468612801863e+00,5.010263360224565865e+00,8.662326193630923044e+00,8.000000000000000444e-01,4.110431753693317702e+00
1.553747457603240623e+00,1.253881282993996393e+01,7.256154816766953175e+00,5.948924064636230469e+00,1.307230644842362066e+00,1.811161780774456775e-01,1.753247213068777954e+00,4.209191969782138720e+00,4.199282298758100218e+00,8.000000000000000444e-01,8.070045597552848449e+00
4.122768931884952970e+00,1.453576375459980241e+01,3.125200365118707246e+00,1.391777634620666504e+00,1.733422749124492457e+00,5.665296506525596687e-01,3.334319266256935865e+00,2.238169140854152861e+00,6.181722022534868799e+00,8.000000000000000444e-01,3.525728459381295199e+00
1.202948184943868348e+00,1.258997176048486999e+01,8.690169939492861317e+00,6.176153659820556641e+00,2.514016839955965477e+00,2.899073838435625716e-01,6.329225981877301344e+00,9.359115416195205484e+00,7.223890992269189404e+00,8.000000000000000444e-01,1.046593021882512708e+01
1.108244984151961710e+00,5.745563034782122713e+00,5.038130905928459136e+00,4.361761569976806641e+00,6.763693717144392270e-01,1.574053035942905299e-01,6.649999784332899511e-01,6.289403071443785409e-01,3.582820312735247814e+00,8.000000000000000444e-01,5.184379913236129234e+00
4.892663050155366733e+00,1.030725068037432912e+01,2.025903086956536647e+00,8.742483258247375488e-01,1.151654723704273353e+00,5.922907015572620448e-01,1.664576697824395879e+00,1.520438407843299755e-01,2.688221823705712055e+00,8.000000000000000444e-01,2.106674948737175423e+00
3.630513815155818058e+00,6.541888467358542236e+00,1.376112114285474863e+00,9.952070116996765137e-01,3.809050939244982836e-01,3.475507428731653969e-01,3.699111642519404275e-01,2.530450432352135959e+00,7.073044410159682549e+00,8.000000000000000444e-01,1.801918075631333549e+00
1.638835300439562825e+00,1.232440778764779843e+01,6.300154372790901292e+00,5.334580898284912109e+00,9.655730989967263866e-01,1.544960771795928500e-01,9.838462078316615456e-01,6.392599853710652980e+00,3.471723088302616667e+00,8.000000000000000444e-01,7.520223529687324771e+00
4.636051475635950325e+00,6.493839207681229908e+00,3.736556105504721392e-01,8.742483258247375488e-01,-5.005927527017913770e-01,7.628396589113949355e-01,3.123253370405094098e-01,7.710222292302448821e+00,9.444415957223339930e+00,8.000000000000000444e-01,1.400726295169195890e+00
3.509253538394017546e+00,1.659192320005466570e+01,3.095251927715406026e+00,1.233698129653930664e+00,1.861553802531823676e+00,6.145686736632844926e-01,3.569910686012602419e+00,9.979192283300550415e+00,7.542618132481064386e+00,8.000000000000000444e-01,4.728049147354520088e+00
1.835276865103953714e+00,3.618042171866983736e+00,1.501212725347498722e+00,1.194105744361877441e+00,3.071069943966662774e-01,2.987920509227284804e-01,4.086403697873207674e-01,2.495514869164757954e+00,2.307789523440323620e+00,8.000000000000000444e-01,1.971387663987172800e+00
3.484677753247824583e+00,5.419341139891715287e+00,7.145981533939504970e-01,8.742483258247375488e-01,-1.596502098583130469e-01,3.779236018112309692e-01,1.471197165522030170e-01,5.533296055430358962e+00,5.614782758141881658e+00,8.000000000000000444e-01,1.555191476411477369e+00
3.763730049068081840e+00,8.835606048583766636e+00,1.587359318697830757e+00,8.742483258247375488e-01,7.131109554455672406e-01,5.031504359195990705e-01,7.106736545557049700e-01,4.561924728559620057e+00,2.389435054846337003e+00,8.000000000000000444e-01,2.347566359274758430e+00
3.385562007154415465e+00,1.057390423503662191e+01,2.710414389327286955e+00,8.750873804092407227e-01,1.835326981502237942e+00,6.799156366594335532e-01,3.634754808675222826e+00,2.208015464862440602e+00,3.604796509672578253e+00,8.000000000000000444e-01,3.123234550922920238e+00
4.794461596917446222e+00,8.164874012223489075e+00,8.813753224439299094e-01,8.742483258247375488e-01,7.126959191666499931e-03,1.898163824236753228e-01,8.525958819528464683e-02,5.796330522166242005e+00,8.558174111452405697e+00,8.000000000000000444e-01,1.702980375830523974e+00
2.106513476749543035e+00,6.698344410140954608e+00,2.887223019009677483e+00,2.459144115447998047e+00,4.280790123401561620e-01,1.932839749711541266e-01,3.935084393223083343e-01,1.447513049349427483e+00,6.197220732160412249e-01,8.000000000000000444e-01,3.179825092064846537e+00
3.092472812404108762e+00,3.223328429666253214e+00,8.047970490106692854e-01,9.766693115234375000e-01,-1.718722993465762738e-01,4.475790436955756624e-01,2.988883445301050434e-01,1.390726375103536139e+00,7.444058626731283823e+00,8.000000000000000444e-01,1.042314233689387137e+00
3.515809599440023803e+00,1.232702441506057056e+01,2.163755575336872461e+00,1.140897393226623535e+00,1.022858165905236039e+00,4.984351354018558000e-01,1.148158463381629968e+00,8.301502413309782114e+00,7.843310124922428628e+00,8.000000000000000444e-01,3.506169508446629557e+00
2.317310252541787463e+00,6.061170808859211334e+00,1.890150067611160889e+00,8.742483258247375488e-01,1.015901704358897151e+00,5.717045141578488421e-01,1.300936341671244723e+00,3.807373241976592659e+00,1.120296740678929703e+00,8.000000000000000444e-01,2.615606089953167679e+00
4.126574331397437234e+00,1.523878771595283155e+01,2.235918074306433301e+00,1.105419874191284180e+00,1.130498265493993681e+00,5.320045620062823222e-01,1.363795710730036248e+00,9.400187044104850287e+00,6.714010203396342469e+00,8.000000000000000444e-01,3.692842171776006044e+00
3.946280123747754054e+00,4.767704812552022275e+00,7.818533460070933305e-01,8.742483258247375488e-01,-9.239501724517015790e-02,3.581610166790260008e-01,2.013670634552212901e-01,2.765871681384220349e+00,5.459699470339637983e+00,8.000000000000000444e-01,1.208151642317820906e+00
3.182167818153039285e+00,5.492474782334959116e+00,1.105071018932392901e+00,8.742483258247375488e-01,2.308226556801295237e-01,3.240852615363496447e-01,2.809670046577713021e-01,3.621011185571259006e+00,1.924794800107334947e+00,8.000000000000000444e-01,1.726016695600561812e+00
4.053440571924104674e+00,1.045044623632226610e+01,2.047404652034323647e+00,1.149118542671203613e+00,8.982861639386229280e-01,4.743200915170666110e-01,1.037102422710096006e+00,3.187056385455420138e+00,6.752984431576056323e+00,8.000000000000000444e-01,2.578166880922495352e+00
3.906621009488812746e+00,9.856205724183212169e+00,1.412313575891937401e+00,8.742483258247375488e-01,5.380652126396739954e-01,4.488621681274665431e-01,4.012298716155769940e-01,7.155618347252188371e+00,4.582634742653012516e+00,8.000000000000000444e-01,2.522949039654325265e+00
3.152883464421301962e+00,5.231246269394266513e+00,6.621180397671068141e-01,8.742483258247375488e-01,-2.121303234851567299e-01,4.414880637594637003e-01,1.241065313077138743e-01,6.553233312036771174e+00,9.432690173358306396e+00,8.000000000000000444e-01,1.659194298941346846e+00
4.818515213005943210e+00,1.168798801510777885e+01,1.364124804109567934e+00,8.742483258247375488e-01,4.898764408573043627e-01,4.310899738910847212e-01,2.971849857588448329e-01,7.353973483617335383e+00,9.612741526364700917e+00,8.000000000000000444e-01,2.425640990726776192e+00
3.443548371991225210e+00,4.897899476952172648e+00,3.727796928173497948e-01,8.742483258247375488e-01,-5.014686704349137214e-01,1.076987343700066990e+00,4.395204922391862112e-01,8.619762187769106632e+00,1.371012690291069314e+00,8.000000000000000444e-01,1.422340837953721016e+00
4.674180051731608998e+00,1.427005271714020473e+01,2.344267862528608415e+00,8.742483258247375488e-01,1.470019499276344899e+00,6.414477940729870209e-01,2.369341301620906837e+00,4.381719696863935809e+00,2.250965588883099944e+00,8.000000000000000444e-01,3.052953150971084995e+00
4.551916974074336153e+00,5.920820301020374821e+00,2.136419231995931034e-01,8.742483258247375488e-01,-6.606064400526705516e-01,1.647165134987173207e+00,5.051595920574958321e-01,8.494330383708392773e+00,9.456055141905064687e+00,8.000000000000000444e-01,1.300731172106761813e+00
2.209084290738055234e+00,1.997329734857236616e+01,8.068128272261599676e+00,6.743914127349853516e+00,1.324214049544315319e+00,1.650656170830395730e-01,1.799867143472015041e+00,5.183856461850169239e+00,3.939678416876797318e+00,8.000000000000000444e-01,9.041437410203704061e+00
1.441138090608018896e+00,6.356641276866337620e+00,2.905870292920194053e+00,1.816514253616333008e+00,1.089356097418389568e+00,3.783561414564006742e-01,1.341514498153381085e+00,8.169831452621407308e+00,8.941815237889434442e+00,8.000000000000000444e-01,4.410848147233731531e+00
4.609418851613911627e+00,1.697265616476018479e+01,3.359883396983561532e+00,1.512164115905761719e+00,1.847719233394084837e+00,5.628426834884006080e-01,3.805364661543212179e+00,1.745894996307799873e+00,4.795133711649651964e+00,8.000000000000000444e-01,3.682168340769788273e+00
1.784676348417263636e+00,8.607178681276311139e+00,3.680940948322076078e+00,3.144123554229736328e+00,5.368172868039795542e-01,1.655932480366192061e-01,4.180227728416632260e-01,5.942098578780433904e+00,2.045583333822171834e+00,8.000000000000000444e-01,4.822823302897226938e+00
2.046615612717900490e+00,1.097729926541214596e+01,4.703907202041056834e+00,4.032465457916259766e+00,6.714420034050017083e-01,1.448383222420703831e-01,5.251226510974124073e-01,3.477138852537507763e+00,8.509087989384171991e+00,8.000000000000000444e-01,5.363635065225715870e+00
3.267944293029539260e+00,4.287539698328475701e+00,1.210983474061176457e+00,1.221683740615844727e+00,-1.070025873155860952e-02,2.461453779181254353e-01,3.706847789088681955e-01,4.237111306830386726e-01,8.777262931950065905e+00,8.000000000000000444e-01,1.311999016468460733e+00
3.560130921662359782e+00,1.497892332969622409e+01,3.488616911568309664e+00,1.337678313255310059e+00,2.150938620664741840e+00,6.229532699074109559e-01,4.872210080384087760e+00,4.171950219532071458e+00,8.306920737855870485e+00,8.000000000000000444e-01,4.207408002484919862e+00
2.185546224813364802e+00,1.336484531343998405e+01,4.550534181773260300e+00,3.911653041839599609e+00,6.388811518545891577e-01,1.478140823402804283e-01,4.747820924978904955e-01,8.487151349362548558e+00,3.524445025390058550e+00,8.000000000000000444e-01,6.115105304890669835e+00
1.718260319209559128e+00,1.133615437161706652e+01,5.341726964567999225e+00,4.381381511688232422e+00,9.603453217495481198e-01,1.799722540791391379e-01,9.683354089796377684e-01,6.755838884786953713e+00,8.450718785120153953e+00,8.000000000000000444e-01,6.597460375987712844e+00
1.769907922479719176e+00,4.548667582695869349e+00,1.884034722989238020e+00,1.391099095344543457e+00,4.929356201941141324e-01,3.086459346035161921e-01,5.061114851262693559e-01,3.750767471151028598e+00,9.317788084623648714e+00,8.000000000000000444e-01,2.570002385391317201e+00
4.170632653672835310e+00,1.026063292773164193e+01,1.989771998057513258e+00,1.198008894920349121e+00,7.917630733348415273e-01,4.409940296138341043e-01,8.697654708505311305e-01,2.839178195119852255e+00,8.040461119743092411e+00,8.000000000000000444e-01,2.460210183866395894e+00
3.290327596462316428e+00,7.158929895110619057e+00,1.484294845874324809e+00,8.742483258247375488e-01,6.100464826220612924e-01,4.615192859429961270e-01,5.626093017387490125e-01,4.077730086685286359e+00,4.123095881871158497e+00,8.000000000000000444e-01,2.175749886670170774e+00
4.820283379788889988e+00,1.253789033179675272e+01,2.438564609498469871e+00,1.084950208663940430e+00,1.353614329681484874e+00,5.734535160009400778e-01,2.176193312047392858e+00,8.005594665252862008e-01,9.255247068713661207e+00,8.000000000000000444e-01,2.601069137214473415e+00
1.121222614258690298e+00,1.110774215108206597e+01,9.051207300993308280e+00,6.284474372863769531e+00,2.766732880445821330e+00,3.064107929152761756e-01,7.674919228512010250e+00,4.360334844227716999e+00,6.851166673498774173e+00,8.000000000000000444e-01,9.906812447255250120e+00
1.153809526987234602e+00,1.286207527496366865e+01,1.073690413373297226e+01,7.534062385559082031e+00,3.202841581280883698e+00,2.989821666192391536e-01,1.032216480031537387e+01,2.024199533888509706e+00,5.107648540109517299e+00,8.000000000000000444e-01,1.114748576270507030e+01
4.714934090534878663e+00,1.563939494420162646e+01,3.190410421883163927e+00,9.559396505355834961e-01,2.234470782570017633e+00,6.996451249449344711e-01,5.346521602844328314e+00,4.498550272818711004e-01,6.114747961421268307e+00,8.000000000000000444e-01,3.316991212156570779e+00
4.166288262574797230e+00,5.083608901332257624e+00,4.837456296733556871e-02,8.742483258247375488e-01,-8.258738002849280724e-01,2.528031074898681840e+00,7.984756216732697975e-01,9.961840351635812496e+00,7.075653368195246706e+00,8.000000000000000444e-01,1.220176949107825148e+00
4.085233313674535793e+00,1.275732167893369073e+01,2.312327014670296332e+00,8.742483258247375488e-01,1.438078651418032816e+00,6.437713774798048405e-01,2.363351880695014451e+00,4.584909504709766992e+00,2.006097660163509988e-01,8.000000000000000444e-01,3.122789006011235102e+00
3.221685826308757772e+00,8.397374372506067886e+00,2.281974349436567628e+00,1.219895720481872559e+00,1.062078623739288741e+00,4.950333486003657413e-01,1.436403178900647504e+00,1.726618883234929624e+00,7.536902934677568666e+00,8.000000000000000444e-01,2.606515602462499359e+00
3.492828212617784089e+00,1.226371422035379233e+01,2.477911189115751700e+00,8.742483258247375488e-01,1.603662825863488406e+00,6.584461307702947908e-01,2.810325824550750973e+00,5.892888575263279805e+00,1.303744264422824317e+00,8.000000000000000444e-01,3.511112907314287046e+00
4.496844475585803913e+00,6.471665229293804167e+00,1.176625210111264863e+00,8.742483258247375488e-01,3.023768468590012359e-01,3.499020071428738943e-01,3.342139600279928624e-01,1.582142277202622571e+00,6.374788335913701864e+00,8.000000000000000444e-01,1.439157005413388202e+00
2.476610087653107861e+00,1.407751661999242465e+01,4.528017099664030098e+00,3.414029598236083984e+00,1.113987698123273917e+00,2.471352012098895767e-01,1.305004330517531841e+00,6.468834525300017901e+00,8.231399905073027767e+00,8.000000000000000444e-01,5.684187708906814684e+00
2.530270312210437744e+00,1.746652831566187203e+01,5.753183645510175026e+00,4.521041393280029297e+00,1.232142413162686578e+00,2.148326771511051558e-01,1.551918649633696523e+00,6.418031990236917395e+00,8.882005297889699946e+00,8.000000000000000444e-01,6.903028593969928295e+00
3.063887990284330787e+00,9.597315466083028213e+00,2.711772952675127080e+00,1.487274885177612305e+00,1.224498177021049461e+00,4.681144755162011672e-01,1.745627943588265563e+00,2.151278257589688714e+00,1.158210633900146558e+00,8.000000000000000444e-01,3.132397625669204988e+00
2.717973709829992757e+00,1.728178087013329645e+01,4.628968367247856541e+00,3.718555927276611328e+00,9.104124161293881690e-01,2.089975592041346530e-01,9.663731432570946689e-01,9.434245417373892550e+00,1.124124307221994412e+00,8.000000000000000444e-01,6.358332609190049389e+00
2.391344558359875805e+00,1.681378463302711879e+01,6.708856699281859903e+00,6.335679054260253906e+00,3.731776629029993075e-01,6.426840707043779410e-02,1.933530535786223969e-01,1.582545534594817616e+00,6.827504921852850295e+00,8.000000000000000444e-01,7.031100798188195000e+00
1.413826558982148596e+00,1.188997003499583727e+01,6.783189508948423097e+00,5.494534492492675781e+00,1.288654819760420622e+00,1.910517074572527507e-01,1.709466218145306637e+00,8.503976885840630828e+00,3.247949599852694824e+00,8.000000000000000444e-01,8.409779798984498456e+00
4.378769052819876606e+00,1.137397841650897945e+01,2.370422540568886127e+00,1.336124658584594727e+00,1.034297888317284864e+00,4.743913576863539316e-01,1.426199319076297600e+00,1.205615902746210999e+00,9.054186020679868108e+00,8.000000000000000444e-01,2.597528729948493265e+00
2.417977364764396953e+00,7.865682635953914925e+00,3.093418509134722605e+00,3.230431795120239258e+00,-1.370131786971565402e-01,8.744012699659811649e-02,2.160543842513148183e-01,6.826535291854445298e-01,8.449267609229737630e+00,8.000000000000000444e-01,3.253000938129266828e+00
3.060642895135918362e+00,1.084484379161897749e+01,3.024256045267899928e+00,2.120027303695678711e+00,9.042286566356025901e-01,3.281631925476560241e-01,1.052707146111168113e+00,2.634994800360388023e+00,2.598711993528752817e-01,8.000000000000000444e-01,3.543322159162699769e+00
2.558402618408853080e+00,1.530692287739741886e+01,5.810542692578065882e+00,5.618985176086425781e+00,1.915576714637172995e-01,6.347484571518688390e-02,1.881673339261618338e-01,8.470110980309276671e-01,8.323490778449961214e-01,8.000000000000000444e-01,5.983000004478281397e+00
3.579075586355429550e+00,7.741698211653596395e+00,1.306844673724376849e+00,9.360064268112182617e-01,3.708382321051295616e-01,3.465715262964592647e-01,2.512175491839547803e-01,5.404040810951893370e+00,9.909246482608287110e+00,8.000000000000000444e-01,2.163044066788475828e+00
1.223172097877902598e+00,1.831401785951964101e+01,1.460316054118169404e+01,1.057903003692626953e+01,4.024130993013509183e+00,3.549571355552453289e-01,2.877468348020537903e+01,1.565174838915070810e+00,9.904362671625682735e-01,8.000000000000000444e-01,1.497256019107439506e+01
2.523864236111823534e+00,1.867228899909787998e+01,6.979186760998611128e+00,6.224413871765136719e+00,7.547730799683383118e-01,1.213863045195308354e-01,7.561726970313374929e-01,2.161264284394462276e+00,2.956304004536963737e-01,8.000000000000000444e-01,7.398293748107367840e+00
1.518066275066490167e+00,1.248504826035904358e+01,7.049973496519913674e+00,5.622753143310546875e+00,1.427220317446580733e+00,2.029768384473971121e-01,2.056912676792490569e+00,6.210073909838708772e+00,7.849096546045082334e+00,8.000000000000000444e-01,8.224310404242535455e+00
1.460640085406589961e+00,1.315081070943817032e+01,8.807537130198589637e+00,7.804046630859375000e+00,1.003490177474132494e+00,1.147537321208186578e-01,1.110807239200130914e+00,8.742964129437050813e-01,7.729970195114443499e+00,8.000000000000000444e-01,9.003457347795199794e+00
1.783039964396156085e+00,1.485585877081168071e+01,7.676742190140788402e+00,6.501486301422119141e+00,1.175255835074489941e+00,1.540332743677487459e-01,1.424561439959273645e+00,3.389849775245489916e+00,4.621639173427764646e+00,8.000000000000000444e-01,8.331758719632940569e+00
3.965014003277648413e+00,6.328509565726713859e+00,9.573474526371302806e-01,8.742483258247375488e-01,8.309908938486680607e-02,2.185972968191805532e-01,1.415888848214024998e-01,4.173914656595842487e+00,8.550263036922457260e+00,8.000000000000000444e-01,1.596087570055314098e+00
4.111167983456818220e+00,1.674955749384498205e+01,2.888997375972731874e+00,9.432069063186645508e-01,1.945790534194721699e+00,6.826813772513928846e-01,3.948441449611055365e+00,7.277137164917272472e+00,3.439208391454864788e+00,8.000000000000000444e-01,4.074160326516591546e+00
2.770182590147456381e+00,1.844737336976040254e+01,6.224899763832750565e+00,5.435944557189941406e+00,7.889554927451050137e-01,1.314690301681220030e-01,6.975293262694504115e-01,2.231172674174214610e+00,3.593571013987082896e+00,8.000000000000000444e-01,6.659262618778659437e+00
1.639558409558732555e+00,1.641057572795180164e+01,9.846351732042597504e+00,7.935404300689697266e+00,1.910947341945932632e+00,1.944420237460603440e-01,3.849580420030053851e+00,8.115595615215518421e-01,1.146291196729462669e+00,8.000000000000000444e-01,1.000914370130217712e+01
3.503033043405607394e+00,1.702678433625338172e+01,4.713138013340149257e+00,3.975789546966552734e+00,7.373483680259322881e-01,1.679438554265154926e-01,6.784768728859746911e-01,6.033494632168761029e-01,7.354233230882905481e+00,8.000000000000000444e-01,4.860583421645415569e+00
1.940150033185522371e+00,1.339249138489549651e+01,5.095908720451448382e+00,4.285144329071044922e+00,8.107644360838870412e-01,1.598788062079438133e-01,6.859467665388603308e-01,9.917830053000654900e+00,6.812920878135611424e+00,8.000000000000000444e-01,6.902812234013898873e+00
3.118488658302894123e+00,1.480364782005896984e+01,4.452373686129782016e+00,3.550549983978271484e+00,9.018236395666339167e-01,2.090270107843440195e-01,9.424273149748472189e-01,1.463331275878017035e+00,5.931348087674284564e+00,8.000000000000000444e-01,4.747058412620693169e+00
4.494439053722024902e+00,9.589083899834799141e+00,2.033353150852176050e+00,8.742483258247375488e-01,1.159104787599912090e+00,5.936944642371035918e-01,1.663164851140428890e+00,3.649224089922441516e-01,4.310335224712967594e+00,8.000000000000000444e-01,2.133544094205415131e+00
3.734611561041137673e+00,6.023103265762551395e+00,6.397929470594896362e-01,8.742483258247375488e-01,-2.344554161927739633e-01,4.441481550035786263e-01,1.918687357701283902e-01,6.709610240905271361e+00,3.148670133392469150e+00,8.000000000000000444e-01,1.612779044705636489e+00
3.527942041307090548e+00,3.601255137697225717e+00,9.688245188811903663e-01,1.010434746742248535e+00,-4.161021910662607987e-02,3.149176798671292632e-01,3.375013224825600955e-01,2.178786270538434211e-01,4.586132200520620650e-01,8.000000000000000444e-01,1.020780697509127144e+00
2.566655964702493797e+00,4.227540898094696686e+00,5.576341630100476454e-01,8.742483258247375488e-01,-3.166142002422158153e-01,7.318974632293642202e-01,3.602714831164303133e-01,7.793842564666753070e+00,4.365229178250590314e-01,8.000000000000000444e-01,1.647100724145831752e+00
